order_id,product_name,quantity,price,order_date
28706,Speaker,5,1194.41,2023-12-23
28707,Headphones,1,1466.06,2023-11-20
28708,Speaker,3,841.21,2023-01-14
28709,Mouse,3,423.41,2023-05-02
28710,Smartphone,3,456.74,2023-08-02
28711,Smartphone,4,307.57,2023-04-25
28712,Keyboard,5,789.43,2023-02-02
28713,Tablet,3,1600.25,2023-12-27
28714,Laptop,3,878.65,2023-05-29
28715,Keyboard,4,1424.68,2023-05-08
28716,Laptop,4,1893.68,2023-03-13
28717,Headphones,3,388.59,2023-03-05
28718,Laptop,3,1431.8,2023-01-18
28719,Printer,3,1864.19,2023-11-11
28720,Laptop,4,1230.22,2023-05-15
28721,Smartphone,2,1070.25,2023-04-07
28722,Camera,3,1854.64,2023-03-14
28723,Smartphone,4,1035.7,2024-01-01
28724,Printer,1,55.02,2023-09-28
28725,Keyboard,5,109.04,2023-11-18
28726,Tablet,3,1115.99,2023-03-21
28727,Speaker,4,1075.42,2023-01-01
28728,Headphones,2,1930.1,2023-09-22
28729,Tablet,4,1796.65,2023-12-09
28730,Monitor,1,1219.99,2023-08-23
28731,Headphones,2,672.83,2023-01-15
28732,Laptop,3,651.48,2023-04-12
28733,Mouse,3,1904.16,2023-09-13
28734,Headphones,1,1631.82,2023-06-05
28735,Smartphone,3,1639.84,2023-12-04
28736,Speaker,5,1987.2,2023-04-27
28737,Camera,2,1566.91,2023-07-22
28738,Camera,4,1528.39,2023-09-16
28739,Laptop,5,52.41,2023-10-09
28740,Laptop,2,701.43,2023-02-02
28741,Speaker,3,1201.87,2023-12-22
28742,Camera,4,1342.67,2023-07-12
28743,Keyboard,2,916.29,2023-06-04
28744,Keyboard,3,762.23,2023-11-16
28745,Headphones,2,977.62,2023-12-06
28746,Monitor,1,1221.39,2023-01-13
28747,Laptop,3,1142.0,2023-03-25
28748,Speaker,1,278.0,2023-09-28
28749,Mouse,5,276.76,2023-10-12
28750,Keyboard,5,1250.58,2023-10-31
28751,Laptop,5,430.97,2023-01-16
28752,Printer,1,1196.93,2023-06-17
28753,Camera,4,1173.85,2023-09-03
28754,Monitor,3,333.41,2023-01-30
28755,Mouse,5,516.83,2023-12-30
28756,Tablet,1,103.99,2023-05-04
28757,Printer,3,1929.98,2023-01-20
28758,Monitor,3,288.59,2023-04-19
28759,Keyboard,3,635.51,2023-09-23
28760,Monitor,3,1426.4,2023-12-10
28761,Tablet,2,1746.68,2023-09-07
28762,Laptop,5,1603.59,2023-05-26
28763,Laptop,4,620.99,2023-09-27
28764,Speaker,1,1447.93,2023-09-07
28765,Keyboard,4,99.66,2023-04-30
28766,Monitor,1,1470.85,2023-08-27
28767,Monitor,5,986.96,2023-07-02
28768,Camera,3,817.68,2023-01-10
28769,Monitor,3,1780.79,2023-12-07
28770,Monitor,5,1964.24,2023-05-25
28771,Monitor,4,354.46,2023-01-26
28772,Headphones,1,1935.5,2023-10-02
28773,Headphones,2,1058.15,2023-03-06
28774,Printer,5,493.37,2023-11-28
28775,Tablet,2,1174.12,2023-02-22
28776,Camera,1,380.97,2023-12-28
28777,Smartphone,3,1940.92,2023-09-10
28778,Printer,1,1040.96,2023-08-14
28779,Monitor,3,99.68,2023-06-19
28780,Keyboard,2,1748.26,2023-12-08
28781,Smartphone,5,126.3,2023-01-04
28782,Printer,2,1605.85,2023-08-27
28783,Monitor,2,692.93,2023-06-29
28784,Printer,4,1090.25,2023-10-12
28785,Laptop,1,931.81,2023-01-03
28786,Laptop,3,792.01,2023-09-23
28787,Camera,5,822.59,2023-02-28
28788,Printer,2,1796.2,2023-07-26
28789,Laptop,2,1505.17,2023-12-19
28790,Printer,3,654.68,2023-01-24
28791,Laptop,5,324.75,2023-10-07
28792,Smartphone,3,1641.66,2023-12-23
28793,Keyboard,5,1703.11,2023-09-27
28794,Tablet,2,946.57,2023-06-17
28795,Tablet,5,1740.02,2023-04-15
28796,Laptop,2,561.08,2023-08-16
28797,Tablet,1,73.36,2023-12-10
28798,Headphones,3,1239.41,2023-10-08
28799,Mouse,1,1012.93,2023-08-07
28800,Printer,1,1056.84,2023-05-05
28801,Speaker,2,1772.94,2023-05-27
28802,Headphones,4,1092.03,2023-12-11
28803,Printer,3,1808.0,2023-10-02
28804,Mouse,5,738.97,2023-05-05
28805,Mouse,4,522.05,2023-09-25
28806,Smartphone,1,836.87,2023-12-28
28807,Keyboard,5,217.19,2023-05-23
28808,Headphones,5,1208.84,2023-10-24
28809,Speaker,3,1199.53,2023-04-25
28810,Keyboard,4,944.74,2023-12-16
28811,Laptop,5,1651.01,2023-07-08
28812,Headphones,3,793.25,2023-10-07
28813,Laptop,5,1004.51,2023-10-01
28814,Speaker,3,408.31,2023-05-15
28815,Printer,1,893.5,2023-06-08
28816,Smartphone,2,1884.38,2023-04-14
28817,Smartphone,2,945.23,2023-07-29
28818,Printer,1,1746.24,2023-01-03
28819,Speaker,3,1123.36,2023-02-25
28820,Headphones,2,1079.65,2023-03-29
28821,Keyboard,2,1192.68,2023-08-24
28822,Speaker,3,1107.63,2023-08-01
28823,Printer,5,747.33,2023-11-27
28824,Mouse,3,226.95,2023-07-07
28825,Printer,4,1648.81,2023-11-19
28826,Printer,5,862.19,2023-12-02
28827,Monitor,5,485.7,2023-02-07
28828,Headphones,2,144.36,2023-07-26
28829,Monitor,4,1442.98,2023-11-02
28830,Headphones,2,1272.63,2023-11-19
28831,Mouse,4,1115.11,2023-08-20
28832,Camera,4,213.05,2023-02-21
28833,Laptop,2,892.8,2023-01-17
28834,Camera,5,1187.99,2023-11-14
28835,Camera,4,1615.19,2023-04-07
28836,Mouse,2,194.37,2023-10-27
28837,Tablet,5,1171.75,2023-02-05
28838,Tablet,4,1887.26,2023-01-01
28839,Smartphone,2,661.02,2023-01-25
28840,Speaker,1,269.7,2023-07-23
28841,Keyboard,3,233.72,2023-07-10
28842,Camera,1,1764.21,2023-04-11
28843,Smartphone,5,1399.15,2023-12-08
28844,Smartphone,3,685.89,2023-10-04
28845,Printer,4,855.56,2023-07-10
28846,Monitor,4,409.65,2023-03-28
28847,Headphones,5,974.66,2023-08-22
28848,Headphones,1,66.36,2023-10-15
28849,Headphones,3,1274.95,2023-01-14
28850,Speaker,1,98.22,2023-11-13
28851,Laptop,2,447.97,2023-05-29
28852,Monitor,2,55.48,2023-03-26
28853,Tablet,1,81.61,2023-11-16
28854,Headphones,3,940.18,2023-08-01
28855,Mouse,4,1452.15,2023-05-18
28856,Laptop,4,1118.48,2023-04-15
28857,Laptop,2,1075.14,2023-02-06
28858,Tablet,4,1944.64,2023-11-28
28859,Laptop,3,1035.95,2023-11-17
28860,Mouse,4,72.97,2023-08-26
28861,Headphones,4,1495.57,2023-11-18
28862,Smartphone,5,34.63,2023-09-26
28863,Keyboard,5,1872.19,2023-11-27
28864,Printer,4,1393.23,2023-09-08
28865,Tablet,5,401.77,2023-02-04
28866,Tablet,5,1138.22,2023-03-20
28867,Headphones,3,49.12,2023-01-19
28868,Headphones,1,628.58,2023-05-07
28869,Keyboard,2,1577.44,2023-01-17
28870,Headphones,2,558.31,2023-01-04
28871,Printer,3,957.8,2023-08-11
28872,Speaker,5,1396.92,2023-11-26
28873,Tablet,2,438.67,2023-06-29
28874,Tablet,1,1171.35,2023-03-16
28875,Headphones,3,1222.9,2023-04-08
28876,Camera,1,823.0,2023-10-12
28877,Smartphone,1,1886.26,2023-04-28
28878,Keyboard,2,147.21,2023-10-01
28879,Speaker,4,1552.2,2023-06-21
28880,Printer,2,691.75,2023-06-07
28881,Camera,2,945.24,2023-05-07
28882,Speaker,1,1449.21,2023-12-22
28883,Tablet,5,1826.98,2023-08-19
28884,Smartphone,3,470.23,2023-05-05
28885,Monitor,5,1391.68,2023-07-16
28886,Camera,4,810.75,2023-10-13
28887,Camera,4,1048.63,2023-11-23
28888,Laptop,3,216.61,2023-12-10
28889,Smartphone,1,198.15,2023-07-20
28890,Smartphone,3,1994.4,2023-09-10
28891,Smartphone,3,981.3,2023-06-24
28892,Laptop,4,18.2,2023-07-09
28893,Headphones,2,1104.98,2023-01-28
28894,Mouse,3,1797.32,2023-11-04
28895,Camera,5,1073.57,2023-05-02
28896,Camera,5,343.68,2023-10-12
28897,Laptop,1,458.42,2023-01-28
28898,Speaker,3,996.62,2023-09-06
28899,Headphones,1,1775.35,2023-05-30
28900,Speaker,5,1197.87,2023-10-28
28901,Keyboard,2,952.83,2023-03-11
28902,Monitor,5,38.96,2023-12-13
28903,Laptop,1,1099.09,2023-06-26
28904,Monitor,5,922.45,2023-07-21
28905,Laptop,2,419.86,2023-11-29
28906,Printer,2,1588.54,2023-06-28
28907,Headphones,3,559.26,2023-04-19
28908,Speaker,4,1877.18,2023-01-25
28909,Laptop,1,1074.74,2023-09-22
28910,Speaker,1,737.18,2023-12-13
28911,Monitor,3,1575.52,2023-06-19
28912,Printer,4,1597.47,2023-11-17
28913,Monitor,5,1468.09,2023-07-15
28914,Camera,4,1733.37,2023-12-19
28915,Smartphone,3,42.53,2023-08-06
28916,Printer,3,1895.96,2023-12-09
28917,Camera,3,235.86,2023-12-21
28918,Camera,3,1596.55,2023-08-19
28919,Camera,1,1936.47,2023-02-14
28920,Camera,5,964.41,2023-04-01
28921,Camera,5,954.88,2023-02-28
28922,Laptop,4,241.54,2023-02-22
28923,Smartphone,5,1611.78,2023-03-17
28924,Keyboard,5,1837.72,2023-03-15
28925,Headphones,5,1290.93,2023-08-23
28926,Laptop,1,170.44,2023-06-12
28927,Headphones,3,1344.15,2023-01-01
28928,Mouse,2,1767.78,2023-01-30
28929,Tablet,1,416.76,2023-01-20
28930,Keyboard,5,1520.24,2023-01-20
28931,Headphones,1,756.39,2023-07-01
28932,Laptop,1,315.32,2023-05-12
28933,Tablet,3,372.32,2023-03-24
28934,Smartphone,2,566.12,2023-06-27
28935,Laptop,4,1544.25,2023-09-01
28936,Smartphone,1,119.86,2023-07-12
28937,Printer,3,209.0,2023-05-24
28938,Laptop,3,1855.27,2023-01-14
28939,Speaker,1,804.72,2023-05-03
28940,Speaker,5,1377.69,2023-09-25
28941,Mouse,1,15.44,2023-11-22
28942,Speaker,1,312.23,2023-02-19
28943,Tablet,1,1840.72,2023-04-04
28944,Smartphone,4,1416.64,2023-09-24
28945,Mouse,5,221.16,2023-04-14
28946,Mouse,4,427.4,2023-03-21
28947,Monitor,3,1517.71,2023-05-18
28948,Tablet,2,1293.89,2023-12-17
28949,Monitor,4,1390.39,2023-01-15
28950,Printer,2,1709.25,2023-02-05
28951,Tablet,5,1342.32,2023-12-03
28952,Headphones,4,442.78,2023-12-18
28953,Smartphone,3,1200.5,2023-01-31
28954,Laptop,1,942.47,2023-11-03
28955,Printer,4,951.07,2023-01-26
28956,Monitor,5,478.47,2023-09-10
28957,Speaker,3,1628.75,2023-01-12
28958,Smartphone,2,1156.77,2023-08-18
28959,Laptop,4,1436.62,2023-08-23
28960,Speaker,1,952.52,2023-02-22
28961,Laptop,4,475.81,2023-08-21
28962,Mouse,2,290.27,2023-03-12
28963,Printer,3,1793.05,2023-05-25
28964,Laptop,1,1453.0,2023-11-29
28965,Headphones,1,1213.7,2023-11-21
28966,Smartphone,4,72.36,2023-09-19
28967,Smartphone,4,1801.91,2023-09-21
28968,Camera,1,1709.37,2023-06-08
28969,Smartphone,3,297.63,2023-12-28
28970,Printer,5,1131.65,2023-02-04
28971,Tablet,4,874.22,2023-12-30
28972,Printer,1,1981.63,2023-05-24
28973,Speaker,5,604.03,2023-10-09
28974,Camera,1,860.26,2023-12-14
28975,Laptop,3,1983.46,2023-12-01
28976,Tablet,1,62.88,2023-11-04
28977,Headphones,2,963.94,2023-05-23
28978,Monitor,5,1941.39,2023-02-20
28979,Keyboard,4,1455.2,2023-07-19
28980,Headphones,2,1887.05,2023-01-28
28981,Keyboard,3,280.56,2023-08-03
28982,Speaker,4,1366.3,2023-12-11
28983,Smartphone,1,74.99,2023-06-15
28984,Printer,3,1597.39,2023-07-20
28985,Smartphone,3,1330.1,2023-09-27
28986,Printer,4,626.13,2023-07-21
28987,Speaker,1,1801.94,2023-02-18
28988,Mouse,1,623.65,2023-06-04
28989,Laptop,2,1004.96,2023-09-21
28990,Printer,1,1720.56,2023-11-26
28991,Speaker,3,1264.17,2023-12-10
28992,Printer,3,1262.92,2023-06-16
28993,Smartphone,3,577.83,2023-02-25
28994,Speaker,4,66.83,2023-02-16
28995,Tablet,3,1842.09,2023-03-28
28996,Keyboard,1,722.17,2023-10-27
28997,Smartphone,2,673.64,2023-06-26
28998,Speaker,3,102.82,2023-09-02
28999,Tablet,1,1198.62,2023-09-16
29000,Camera,4,809.38,2023-02-01
29001,Mouse,3,1880.33,2023-12-12
29002,Headphones,4,684.15,2023-06-19
29003,Mouse,2,890.63,2023-11-05
29004,Mouse,2,561.53,2023-05-04
29005,Tablet,2,295.92,2023-11-28
29006,Monitor,1,1041.84,2023-02-12
29007,Speaker,4,1276.7,2023-04-07
29008,Keyboard,1,1031.15,2023-08-24
29009,Tablet,5,514.35,2023-12-07
29010,Laptop,2,1459.61,2023-12-24
29011,Laptop,1,1575.91,2023-09-21
29012,Speaker,3,1097.54,2023-06-13
29013,Laptop,5,631.62,2023-05-27
29014,Camera,3,42.04,2023-03-20
29015,Laptop,3,1886.27,2023-10-17
29016,Headphones,2,1514.12,2023-11-04
29017,Tablet,3,1733.8,2023-06-29
29018,Tablet,2,1806.24,2023-06-12
29019,Smartphone,5,1889.48,2023-01-14
29020,Smartphone,3,1138.59,2023-11-04
29021,Smartphone,4,199.61,2023-11-19
29022,Tablet,1,421.15,2023-10-26
29023,Keyboard,2,616.58,2023-02-07
29024,Tablet,5,1697.82,2023-12-10
29025,Mouse,1,739.06,2023-07-24
29026,Printer,1,1141.6,2023-07-12
29027,Laptop,5,1588.24,2023-06-01
29028,Printer,4,242.82,2023-12-15
29029,Speaker,1,119.76,2023-04-16
29030,Tablet,3,1807.05,2023-05-27
29031,Keyboard,4,628.18,2023-02-27
29032,Keyboard,2,1526.33,2023-05-07
29033,Keyboard,2,773.91,2023-11-15
29034,Camera,1,426.88,2023-05-18
29035,Headphones,4,1636.76,2023-04-25
29036,Camera,3,1216.81,2023-04-29
29037,Monitor,4,1834.59,2023-01-31
29038,Smartphone,4,263.57,2023-06-05
29039,Keyboard,3,1198.95,2023-07-19
29040,Keyboard,2,1728.74,2023-03-03
29041,Headphones,2,1060.81,2023-09-22
29042,Keyboard,3,1241.35,2023-11-07
29043,Mouse,2,1721.82,2023-09-29
29044,Laptop,3,91.3,2023-05-10
29045,Headphones,3,1349.46,2023-07-09
29046,Mouse,5,603.44,2023-07-14
29047,Tablet,3,1315.36,2023-08-22
29048,Monitor,1,1715.32,2023-08-12
29049,Mouse,3,284.06,2023-11-11
29050,Tablet,2,616.45,2023-11-19
29051,Headphones,5,1234.96,2023-06-10
29052,Tablet,2,1730.64,2023-09-11
29053,Keyboard,2,1116.0,2023-08-05
29054,Tablet,3,613.79,2023-08-03
29055,Mouse,4,213.26,2023-06-30
29056,Smartphone,4,796.22,2023-06-28
29057,Printer,4,1720.41,2023-03-09
29058,Smartphone,4,480.87,2023-11-08
29059,Headphones,5,1825.69,2023-03-17
29060,Laptop,1,517.06,2023-05-17
29061,Tablet,5,560.06,2023-03-25
29062,Laptop,4,1594.22,2023-11-15
29063,Speaker,4,1843.09,2023-03-08
29064,Monitor,4,999.89,2023-02-14
29065,Laptop,1,1392.65,2023-08-25
29066,Printer,2,450.55,2023-03-17
29067,Printer,2,1633.35,2023-04-16
29068,Laptop,1,1710.47,2023-01-12
29069,Speaker,1,441.72,2023-07-25
29070,Mouse,5,1290.75,2023-05-04
29071,Mouse,5,458.81,2023-08-01
29072,Speaker,2,140.38,2023-01-27
29073,Speaker,3,1716.43,2023-07-01
29074,Printer,3,1282.7,2023-11-05
29075,Speaker,5,1583.26,2023-02-07
29076,Tablet,4,344.33,2023-08-20
29077,Mouse,3,1434.69,2023-11-25
29078,Tablet,3,1660.68,2023-10-16
29079,Tablet,1,1867.92,2023-06-24
29080,Mouse,3,952.83,2023-11-02
29081,Keyboard,2,1085.51,2023-01-18
29082,Laptop,3,1275.78,2023-12-12
29083,Tablet,4,1576.72,2023-12-29
29084,Smartphone,1,1155.47,2023-01-14
29085,Keyboard,2,866.44,2023-07-28
29086,Monitor,1,1714.36,2023-01-20
29087,Printer,1,573.92,2023-07-14
29088,Smartphone,1,683.02,2023-02-04
29089,Mouse,5,1901.25,2023-10-25
29090,Smartphone,5,1613.6,2023-04-25
29091,Monitor,2,1443.27,2023-02-24
29092,Camera,1,1151.75,2023-02-05
29093,Printer,2,498.88,2023-08-14
29094,Keyboard,5,284.55,2023-08-26
29095,Keyboard,1,1516.0,2023-10-26
29096,Laptop,4,1447.89,2023-01-18
29097,Laptop,5,789.64,2023-07-11
29098,Mouse,5,1473.4,2023-10-02
29099,Printer,1,712.81,2023-04-26
29100,Mouse,5,657.73,2023-02-27
29101,Laptop,1,865.09,2023-03-01
29102,Monitor,5,1785.68,2023-09-02
29103,Monitor,5,394.37,2023-06-13
29104,Mouse,5,1303.77,2023-03-23
29105,Headphones,1,1276.47,2023-07-24
29106,Camera,5,1642.62,2023-02-27
29107,Camera,1,913.67,2023-11-18
29108,Laptop,1,1664.29,2023-01-15
29109,Printer,4,191.51,2023-07-28
29110,Laptop,3,209.45,2023-08-03
29111,Smartphone,3,652.97,2023-05-27
29112,Headphones,5,1841.86,2023-02-20
29113,Smartphone,2,1929.22,2023-01-04
29114,Laptop,4,1882.44,2023-04-24
29115,Monitor,3,815.72,2023-08-01
29116,Mouse,3,248.08,2023-05-25
29117,Mouse,3,884.21,2023-03-25
29118,Tablet,1,792.02,2023-10-23
29119,Smartphone,3,1398.46,2023-05-26
29120,Keyboard,1,978.12,2023-05-12
29121,Camera,3,1096.08,2023-11-12
29122,Speaker,5,61.72,2023-06-18
29123,Mouse,3,1850.06,2023-02-27
29124,Speaker,4,478.78,2023-07-21
29125,Speaker,4,1526.23,2023-01-12
29126,Keyboard,1,1917.78,2023-08-23
29127,Tablet,5,1309.25,2023-10-06
29128,Monitor,2,1240.84,2023-11-24
29129,Mouse,4,679.28,2023-12-24
29130,Keyboard,4,1747.75,2023-12-29
29131,Monitor,4,834.86,2023-12-13
29132,Keyboard,1,1047.77,2023-04-29
29133,Tablet,5,1695.23,2023-08-18
29134,Smartphone,2,618.3,2023-04-27
29135,Mouse,1,1478.27,2023-09-24
29136,Monitor,5,613.62,2023-01-25
29137,Smartphone,5,1516.83,2023-10-24
29138,Mouse,4,1097.36,2023-03-25
29139,Camera,3,455.55,2023-07-25
29140,Printer,4,916.86,2023-02-17
29141,Speaker,5,1960.67,2023-05-16
29142,Camera,5,1323.37,2023-05-21
29143,Monitor,1,1716.53,2023-01-21
29144,Smartphone,4,479.92,2023-08-28
29145,Camera,1,1695.41,2023-12-27
29146,Printer,5,378.14,2023-02-23
29147,Headphones,4,310.58,2023-08-17
29148,Tablet,3,216.88,2023-06-25
29149,Tablet,3,1389.3,2023-03-22
29150,Mouse,4,1061.76,2023-01-17
29151,Smartphone,5,1783.65,2023-01-07
29152,Mouse,1,1347.13,2023-04-30
29153,Headphones,1,32.13,2023-09-27
29154,Camera,3,367.2,2023-09-20
29155,Laptop,2,428.27,2023-07-05
29156,Mouse,1,431.19,2023-07-09
29157,Monitor,3,1116.34,2023-07-10
29158,Speaker,3,1220.5,2023-04-10
29159,Mouse,1,1997.47,2023-02-20
29160,Camera,4,782.31,2023-02-11
29161,Laptop,2,462.57,2023-03-05
29162,Monitor,5,186.04,2023-01-11
29163,Keyboard,5,966.47,2023-11-11
29164,Laptop,5,1940.45,2023-12-23
29165,Headphones,4,135.92,2023-03-24
29166,Keyboard,3,1080.79,2023-05-12
29167,Mouse,4,1050.81,2023-11-10
29168,Laptop,3,1452.83,2023-03-19
29169,Keyboard,5,1715.7,2023-10-24
29170,Speaker,5,1004.41,2023-08-05
29171,Printer,3,1150.45,2023-07-15
29172,Monitor,5,319.99,2023-02-01
29173,Tablet,1,729.78,2023-04-27
29174,Camera,4,1336.94,2023-01-30
29175,Laptop,2,1949.19,2023-03-06
29176,Mouse,3,973.21,2023-10-15
29177,Mouse,1,706.57,2023-03-28
29178,Printer,2,919.53,2023-10-31
29179,Camera,4,1537.43,2023-04-28
29180,Headphones,4,1527.4,2023-05-01
29181,Monitor,3,1526.45,2023-06-23
29182,Monitor,3,209.12,2023-04-12
29183,Smartphone,1,65.22,2023-10-18
29184,Camera,3,1360.31,2023-09-10
29185,Printer,4,1764.62,2023-02-14
29186,Tablet,2,918.76,2023-06-08
29187,Speaker,1,112.67,2023-11-26
29188,Camera,4,1676.85,2023-10-08
29189,Smartphone,3,1017.89,2023-04-06
29190,Keyboard,1,1691.71,2023-10-26
29191,Monitor,1,402.87,2023-08-07
29192,Mouse,4,1891.69,2023-03-10
29193,Keyboard,3,438.13,2023-11-24
29194,Monitor,4,319.61,2023-08-20
29195,Mouse,2,139.95,2023-12-09
29196,Speaker,4,1319.07,2023-11-28
29197,Headphones,3,752.66,2023-05-10
29198,Speaker,4,1611.04,2023-10-04
29199,Camera,1,779.78,2023-07-26
29200,Smartphone,1,1099.69,2023-06-02
29201,Keyboard,3,757.28,2023-09-20
29202,Speaker,4,603.28,2023-03-16
29203,Mouse,3,176.51,2023-09-27
29204,Monitor,1,773.67,2023-06-18
29205,Mouse,3,498.19,2023-11-05
29206,Tablet,3,521.04,2023-12-11
29207,Camera,4,25.24,2023-05-01
29208,Smartphone,3,1523.77,2023-01-28
29209,Laptop,4,905.98,2023-07-17
29210,Monitor,4,516.23,2023-09-11
29211,Tablet,1,990.31,2023-10-01
29212,Keyboard,3,1322.95,2023-02-25
29213,Speaker,5,1043.17,2023-01-31
29214,Smartphone,2,1429.37,2023-10-28
29215,Monitor,2,764.05,2023-03-09
29216,Laptop,4,1342.85,2023-09-26
29217,Monitor,2,524.61,2023-11-10
29218,Headphones,2,607.17,2023-07-13
29219,Keyboard,3,1728.93,2023-09-06
29220,Smartphone,1,923.84,2023-09-18
29221,Mouse,3,491.49,2023-06-19
29222,Headphones,5,1224.81,2023-09-17
29223,Headphones,1,354.12,2023-12-11
29224,Printer,2,389.01,2023-05-13
29225,Camera,5,1962.0,2023-02-14
29226,Smartphone,4,1914.2,2023-05-03
29227,Smartphone,1,969.45,2023-06-02
29228,Speaker,1,1931.3,2023-04-01
29229,Camera,2,311.62,2023-02-22
29230,Smartphone,5,862.67,2023-02-04
29231,Printer,2,493.96,2023-12-25
29232,Camera,3,1496.14,2023-05-29
29233,Mouse,1,376.16,2023-06-29
29234,Mouse,2,1570.5,2023-05-07
29235,Headphones,5,1454.33,2023-10-28
29236,Printer,4,642.66,2023-06-24
29237,Keyboard,2,180.7,2023-01-08
29238,Mouse,1,665.62,2023-02-10
29239,Headphones,4,65.07,2023-03-17
29240,Laptop,1,742.93,2023-05-30
29241,Camera,3,738.98,2023-04-16
29242,Smartphone,3,918.07,2023-08-22
29243,Speaker,4,1485.56,2023-06-03
29244,Smartphone,2,1400.83,2023-07-18
29245,Camera,2,1503.25,2023-05-26
29246,Mouse,1,1308.26,2023-03-21
29247,Smartphone,1,33.13,2023-03-31
29248,Laptop,4,161.6,2023-02-19
29249,Speaker,5,1991.06,2023-04-18
29250,Camera,4,1664.1,2023-03-18
29251,Tablet,3,970.22,2023-10-07
29252,Speaker,1,949.86,2023-02-25
29253,Laptop,1,705.39,2023-10-17
29254,Mouse,2,1285.7,2023-08-18
29255,Tablet,1,843.85,2023-10-28
29256,Keyboard,3,1177.12,2023-11-27
29257,Smartphone,1,1921.03,2023-06-17
29258,Smartphone,3,737.2,2023-11-23
29259,Speaker,1,599.35,2023-02-20
29260,Keyboard,2,461.43,2023-12-18
29261,Camera,1,55.56,2023-05-16
29262,Printer,2,515.89,2023-09-24
29263,Laptop,2,582.82,2023-10-18
29264,Headphones,1,1808.38,2023-02-16
29265,Printer,1,1069.79,2023-07-12
29266,Speaker,1,101.33,2023-10-06
29267,Speaker,2,259.87,2023-04-03
29268,Mouse,4,350.38,2023-04-16
29269,Mouse,1,1827.95,2023-04-23
29270,Monitor,3,1058.91,2023-01-05
29271,Mouse,2,364.22,2023-08-21
29272,Printer,4,1194.91,2023-06-27
29273,Keyboard,4,1064.2,2023-01-05
29274,Headphones,4,908.57,2023-03-27
29275,Monitor,4,1031.13,2023-11-11
29276,Laptop,2,1116.72,2023-05-29
29277,Camera,1,1097.09,2023-04-30
29278,Laptop,1,173.29,2023-07-23
29279,Tablet,4,1462.16,2023-08-04
29280,Speaker,4,975.57,2023-10-19
29281,Laptop,5,776.15,2023-01-02
29282,Printer,4,1801.8,2023-06-26
29283,Camera,3,1753.71,2023-06-25
29284,Printer,2,1093.83,2023-09-12
29285,Laptop,5,580.82,2023-12-06
29286,Camera,5,1375.31,2023-05-23
29287,Tablet,1,1720.61,2023-12-15
29288,Keyboard,1,1783.31,2023-06-03
29289,Headphones,1,931.59,2023-10-28
29290,Monitor,5,211.15,2023-02-18
29291,Laptop,5,1398.24,2023-03-25
29292,Speaker,5,1036.78,2023-11-25
29293,Printer,4,1357.72,2023-11-06
29294,Monitor,5,1838.95,2023-07-11
29295,Smartphone,1,402.49,2023-01-01
29296,Keyboard,5,1441.49,2023-04-25
29297,Printer,4,1277.94,2023-01-27
29298,Smartphone,2,1089.41,2023-01-26
29299,Printer,2,393.89,2023-08-01
29300,Monitor,2,427.53,2023-08-03
29301,Speaker,3,711.25,2023-10-23
29302,Headphones,3,454.82,2023-11-07
29303,Tablet,5,1170.72,2023-08-13
29304,Mouse,4,528.39,2023-08-04
29305,Monitor,2,902.82,2023-02-16
29306,Camera,1,1319.59,2023-09-18
29307,Monitor,1,1859.02,2023-09-13
29308,Laptop,4,115.05,2023-08-24
29309,Monitor,3,931.79,2023-07-11
29310,Keyboard,1,1420.98,2023-01-14
29311,Speaker,4,1076.1,2023-06-22
29312,Keyboard,3,1920.96,2023-12-21
29313,Printer,1,767.58,2023-04-20
29314,Monitor,1,1102.4,2023-11-29
29315,Headphones,3,930.9,2023-01-25
29316,Speaker,4,837.97,2023-11-02
29317,Tablet,4,1716.45,2023-12-25
29318,Mouse,3,1803.1,2023-05-04
29319,Printer,2,919.73,2023-08-15
29320,Laptop,3,216.59,2023-06-06
29321,Monitor,3,209.88,2023-03-15
29322,Monitor,4,1108.54,2023-10-02
29323,Printer,4,971.99,2023-09-08
29324,Smartphone,1,1481.67,2023-03-02
29325,Printer,3,341.24,2023-09-16
29326,Mouse,4,1162.76,2023-07-17
29327,Tablet,3,931.16,2023-08-15
29328,Keyboard,3,336.97,2023-01-12
29329,Laptop,3,1293.27,2023-10-07
29330,Printer,1,624.46,2023-09-24
29331,Mouse,5,1009.56,2023-08-27
29332,Mouse,1,1475.53,2023-04-27
29333,Mouse,3,1655.78,2023-05-13
29334,Printer,4,138.13,2023-09-17
29335,Speaker,1,501.22,2023-02-02
29336,Headphones,4,747.22,2023-09-30
29337,Headphones,2,1193.88,2023-11-13
29338,Camera,5,693.03,2023-04-09
29339,Camera,4,1785.87,2023-07-21
29340,Headphones,1,736.08,2023-04-27
29341,Laptop,4,829.45,2023-03-03
29342,Mouse,1,182.67,2023-08-08
29343,Tablet,3,1158.87,2023-07-09
29344,Printer,5,1360.79,2023-01-18
29345,Tablet,1,1074.83,2023-06-27
29346,Monitor,1,960.26,2023-10-13
29347,Smartphone,2,919.56,2023-01-29
29348,Smartphone,2,1369.68,2023-01-18
29349,Speaker,1,1600.49,2023-04-02
29350,Smartphone,1,252.85,2023-10-08
29351,Smartphone,3,1241.62,2023-01-08
29352,Smartphone,5,1926.26,2023-09-23
29353,Speaker,4,384.73,2023-04-24
29354,Speaker,4,208.89,2023-12-13
